,name,emotion
438,Ses02F_impro03_M016,neu
446,Ses02F_impro03_M017,neu
454,Ses02F_impro03_M018,neu
462,Ses02F_impro03_M019,hap
470,Ses02F_impro03_M020,hap
478,Ses02F_impro03_M021,xxx
486,Ses02F_impro03_M022,hap
494,Ses02F_impro03_M023,hap
502,Ses02F_impro03_M024,exc
510,Ses02F_impro03_M025,exc
518,Ses02F_impro03_M026,hap
0,Ses02F_impro04_F000,fru
8,Ses02F_impro04_F001,fru
16,Ses02F_impro04_F002,fru
24,Ses02F_impro04_F003,fru
32,Ses02F_impro04_F004,fru
40,Ses02F_impro04_F005,fru
48,Ses02F_impro04_F006,fru
56,Ses02F_impro04_F007,fru
64,Ses02F_impro04_F008,fru
72,Ses02F_impro04_F009,sad
80,Ses02F_impro04_F010,fru
88,Ses02F_impro04_F011,fru
96,Ses02F_impro04_F012,fru
104,Ses02F_impro04_F013,fru
112,Ses02F_impro04_F014,fru
120,Ses02F_impro04_F015,fru
128,Ses02F_impro04_F016,sad
136,Ses02F_impro04_F017,xxx
144,Ses02F_impro04_M000,neu
150,Ses02F_impro04_M001,neu
156,Ses02F_impro04_M002,xxx
162,Ses02F_impro04_M003,neu
168,Ses02F_impro04_M004,neu
174,Ses02F_impro04_M005,neu
180,Ses02F_impro04_M006,neu
186,Ses02F_impro04_M007,neu
192,Ses02F_impro04_M008,neu
198,Ses02F_impro04_M009,neu
204,Ses02F_impro04_M010,neu
210,Ses02F_impro04_M011,neu
216,Ses02F_impro04_M012,neu
222,Ses02F_impro04_M013,neu
228,Ses02F_impro04_M014,fru
234,Ses02F_impro04_M015,neu
240,Ses02F_impro04_M016,neu
246,Ses02F_impro04_M017,neu
252,Ses02F_impro04_M018,neu
258,Ses02F_impro04_M019,neu
264,Ses02F_impro04_M020,xxx
0,Ses02F_impro05_F000,neu
8,Ses02F_impro05_F001,neu
16,Ses02F_impro05_F002,sur
24,Ses02F_impro05_F003,sur
32,Ses02F_impro05_F004,neu
40,Ses02F_impro05_F005,sur
48,Ses02F_impro05_F006,ang
56,Ses02F_impro05_F007,fru
64,Ses02F_impro05_F008,xxx
72,Ses02F_impro05_F009,xxx
80,Ses02F_impro05_F010,ang
88,Ses02F_impro05_F011,fru
96,Ses02F_impro05_F012,xxx
104,Ses02F_impro05_F013,fru
112,Ses02F_impro05_F014,fru
120,Ses02F_impro05_F015,fru
128,Ses02F_impro05_F016,fru
136,Ses02F_impro05_F017,fru
144,Ses02F_impro05_F018,fru
152,Ses02F_impro05_F019,ang
160,Ses02F_impro05_F020,fru
168,Ses02F_impro05_F021,xxx
176,Ses02F_impro05_F022,fru
184,Ses02F_impro05_M000,neu
190,Ses02F_impro05_M001,neu
196,Ses02F_impro05_M002,neu
202,Ses02F_impro05_M003,neu
208,Ses02F_impro05_M004,neu
214,Ses02F_impro05_M005,neu
220,Ses02F_impro05_M006,neu
226,Ses02F_impro05_M007,neu
232,Ses02F_impro05_M008,neu
238,Ses02F_impro05_M009,neu
244,Ses02F_impro05_M010,neu
250,Ses02F_impro05_M011,neu
256,Ses02F_impro05_M012,neu
262,Ses02F_impro05_M013,neu
268,Ses02F_impro05_M014,neu
274,Ses02F_impro05_M015,neu
280,Ses02F_impro05_M016,neu
286,Ses02F_impro05_M017,neu
292,Ses02F_impro05_M018,neu
298,Ses02F_impro05_M019,neu
304,Ses02F_impro05_M020,neu
310,Ses02F_impro05_M021,neu
0,Ses02F_impro06_F000,sad
9,Ses02F_impro06_F001,sad
18,Ses02F_impro06_F002,sad
27,Ses02F_impro06_F003,sad
36,Ses02F_impro06_F004,sad
45,Ses02F_impro06_F005,sad
54,Ses02F_impro06_F006,sad
63,Ses02F_impro06_F007,sad
72,Ses02F_impro06_F008,sad
81,Ses02F_impro06_F009,sad
90,Ses02F_impro06_F010,sad
99,Ses02F_impro06_F011,sad
108,Ses02F_impro06_F012,sad
117,Ses02F_impro06_F013,sad
126,Ses02F_impro06_F014,sad
135,Ses02F_impro06_M000,neu
142,Ses02F_impro06_M001,neu
149,Ses02F_impro06_M002,neu
156,Ses02F_impro06_M003,neu
163,Ses02F_impro06_M004,neu
170,Ses02F_impro06_M005,neu
177,Ses02F_impro06_M006,neu
184,Ses02F_impro06_M007,neu
191,Ses02F_impro06_M008,neu
198,Ses02F_impro06_M009,neu
205,Ses02F_impro06_M010,neu
212,Ses02F_impro06_M011,neu
219,Ses02F_impro06_M012,neu
226,Ses02F_impro06_M013,neu
233,Ses02F_impro06_M014,neu
240,Ses02F_impro06_M015,neu
247,Ses02F_impro06_M016,neu
254,Ses02F_impro06_M017,neu
261,Ses02F_impro06_M018,neu
268,Ses02F_impro06_M019,neu
0,Ses02F_impro07_F000,xxx
8,Ses02F_impro07_F001,exc
16,Ses02F_impro07_F002,exc
24,Ses02F_impro07_F003,exc
32,Ses02F_impro07_F004,exc
40,Ses02F_impro07_F005,exc
48,Ses02F_impro07_F006,exc
56,Ses02F_impro07_F007,exc
64,Ses02F_impro07_F008,exc
72,Ses02F_impro07_F009,exc
80,Ses02F_impro07_F010,exc
88,Ses02F_impro07_F011,exc
96,Ses02F_impro07_F012,exc
104,Ses02F_impro07_F013,exc
112,Ses02F_impro07_F014,exc
120,Ses02F_impro07_F015,exc
128,Ses02F_impro07_F016,exc
136,Ses02F_impro07_F017,exc
144,Ses02F_impro07_F018,exc
152,Ses02F_impro07_F019,exc
160,Ses02F_impro07_F020,exc
168,Ses02F_impro07_F021,exc
176,Ses02F_impro07_F022,exc
184,Ses02F_impro07_F023,exc
192,Ses02F_impro07_F024,exc
200,Ses02F_impro07_F025,exc
208,Ses02F_impro07_F026,exc
216,Ses02F_impro07_F027,exc
224,Ses02F_impro07_F028,exc
232,Ses02F_impro07_F029,exc
240,Ses02F_impro07_F030,exc
248,Ses02F_impro07_F031,exc
256,Ses02F_impro07_F032,exc
264,Ses02F_impro07_F033,exc
272,Ses02F_impro07_F034,exc
280,Ses02F_impro07_F035,exc
288,Ses02F_impro07_F036,exc
296,Ses02F_impro07_F037,exc
304,Ses02F_impro07_M000,neu
310,Ses02F_impro07_M001,exc
316,Ses02F_impro07_M002,exc
322,Ses02F_impro07_M003,exc
328,Ses02F_impro07_M004,exc
334,Ses02F_impro07_M005,exc
340,Ses02F_impro07_M006,exc
346,Ses02F_impro07_M007,exc
352,Ses02F_impro07_M008,exc
358,Ses02F_impro07_M009,exc
364,Ses02F_impro07_M010,exc
370,Ses02F_impro07_M011,exc
376,Ses02F_impro07_M012,xxx
382,Ses02F_impro07_M013,xxx
388,Ses02F_impro07_M014,xxx
394,Ses02F_impro07_M015,xxx
400,Ses02F_impro07_M016,neu
406,Ses02F_impro07_M017,exc
412,Ses02F_impro07_M018,hap
418,Ses02F_impro07_M019,hap
424,Ses02F_impro07_M020,xxx
430,Ses02F_impro07_M021,xxx
436,Ses02F_impro07_M022,xxx
442,Ses02F_impro07_M023,exc
448,Ses02F_impro07_M024,xxx
454,Ses02F_impro07_M025,xxx
460,Ses02F_impro07_M026,xxx
466,Ses02F_impro07_M027,exc
472,Ses02F_impro07_M028,exc
478,Ses02F_impro07_M029,exc
484,Ses02F_impro07_M030,xxx
490,Ses02F_impro07_M031,xxx
496,Ses02F_impro07_M032,xxx
502,Ses02F_impro07_M033,xxx
508,Ses02F_impro07_M034,exc
514,Ses02F_impro07_M035,xxx
0,Ses02F_impro08_F000,neu
8,Ses02F_impro08_F001,neu
16,Ses02F_impro08_F002,neu
24,Ses02F_impro08_F003,neu
32,Ses02F_impro08_F004,neu
40,Ses02F_impro08_F005,neu
48,Ses02F_impro08_F006,neu
56,Ses02F_impro08_F007,neu
64,Ses02F_impro08_F008,neu
72,Ses02F_impro08_F009,neu
80,Ses02F_impro08_F010,neu
88,Ses02F_impro08_F011,neu
96,Ses02F_impro08_F012,neu
104,Ses02F_impro08_F013,neu
112,Ses02F_impro08_F014,neu
120,Ses02F_impro08_F015,neu
128,Ses02F_impro08_F016,neu
136,Ses02F_impro08_F017,neu
144,Ses02F_impro08_F018,neu
152,Ses02F_impro08_F019,neu
160,Ses02F_impro08_F020,neu
168,Ses02F_impro08_F021,neu
176,Ses02F_impro08_F022,neu
184,Ses02F_impro08_F023,neu
192,Ses02F_impro08_F024,neu
200,Ses02F_impro08_F025,neu
208,Ses02F_impro08_F026,neu
216,Ses02F_impro08_F027,neu
224,Ses02F_impro08_M000,fru
230,Ses02F_impro08_M001,fru
236,Ses02F_impro08_M002,fru
242,Ses02F_impro08_M003,neu
248,Ses02F_impro08_M004,fru
254,Ses02F_impro08_M005,neu
260,Ses02F_impro08_M006,neu
266,Ses02F_impro08_M007,neu
272,Ses02F_impro08_M008,neu
278,Ses02F_impro08_M009,neu
284,Ses02F_impro08_M010,neu
290,Ses02F_impro08_M011,neu
296,Ses02F_impro08_M012,neu
302,Ses02F_impro08_M013,neu
308,Ses02F_impro08_M014,xxx
314,Ses02F_impro08_M015,neu
320,Ses02F_impro08_M016,neu
326,Ses02F_impro08_M017,xxx
332,Ses02F_impro08_M018,neu
338,Ses02F_impro08_M019,neu
0,Ses02F_script01_1_F000,xxx
6,Ses02F_script01_1_F001,xxx
12,Ses02F_script01_1_F002,xxx
18,Ses02F_script01_1_F003,xxx
24,Ses02F_script01_1_F004,sad
30,Ses02F_script01_1_F005,sad
36,Ses02F_script01_1_F006,sad
42,Ses02F_script01_1_F007,xxx
48,Ses02F_script01_1_F008,xxx
54,Ses02F_script01_1_F009,xxx
60,Ses02F_script01_1_F010,xxx
66,Ses02F_script01_1_F011,fru
72,Ses02F_script01_1_F012,fru
78,Ses02F_script01_1_F013,fru
84,Ses02F_script01_1_F014,fru
90,Ses02F_script01_1_F015,xxx
96,Ses02F_script01_1_F016,xxx
102,Ses02F_script01_1_F017,sad
108,Ses02F_script01_1_F018,neu
114,Ses02F_script01_1_F019,ang
120,Ses02F_script01_1_F020,xxx
126,Ses02F_script01_1_F021,neu
132,Ses02F_script01_1_F022,xxx
138,Ses02F_script01_1_F023,fru
144,Ses02F_script01_1_F024,fru
150,Ses02F_script01_1_F025,neu
156,Ses02F_script01_1_F026,neu
162,Ses02F_script01_1_F027,neu
168,Ses02F_script01_1_F028,sad
174,Ses02F_script01_1_F029,fru
180,Ses02F_script01_1_F030,fru
186,Ses02F_script01_1_F031,fru
192,Ses02F_script01_1_F032,fru
198,Ses02F_script01_1_F033,fru
204,Ses02F_script01_1_F034,fru
210,Ses02F_script01_1_F035,sur
216,Ses02F_script01_1_F036,ang
222,Ses02F_script01_1_F037,ang
228,Ses02F_script01_1_F038,ang
234,Ses02F_script01_1_F039,xxx
240,Ses02F_script01_1_F040,ang
246,Ses02F_script01_1_F041,xxx
252,Ses02F_script01_1_F042,fru
258,Ses02F_script01_1_F043,fru
264,Ses02F_script01_1_F044,sad
270,Ses02F_script01_1_M000,xxx
276,Ses02F_script01_1_M001,xxx
282,Ses02F_script01_1_M002,xxx
288,Ses02F_script01_1_M003,xxx
294,Ses02F_script01_1_M004,xxx
300,Ses02F_script01_1_M005,xxx
306,Ses02F_script01_1_M006,xxx
312,Ses02F_script01_1_M007,xxx
318,Ses02F_script01_1_M008,xxx
324,Ses02F_script01_1_M009,xxx
330,Ses02F_script01_1_M010,xxx
336,Ses02F_script01_1_M011,ang
342,Ses02F_script01_1_M012,fru
348,Ses02F_script01_1_M013,ang
354,Ses02F_script01_1_M014,xxx
360,Ses02F_script01_1_M015,fru
366,Ses02F_script01_1_M016,xxx
372,Ses02F_script01_1_M017,neu
378,Ses02F_script01_1_M018,fru
384,Ses02F_script01_1_M019,fru
390,Ses02F_script01_1_M020,fru
396,Ses02F_script01_1_M021,ang
402,Ses02F_script01_1_M022,xxx
408,Ses02F_script01_1_M023,ang
414,Ses02F_script01_1_M024,fru
420,Ses02F_script01_1_M025,ang
426,Ses02F_script01_1_M026,xxx
432,Ses02F_script01_1_M027,sad
438,Ses02F_script01_1_M028,xxx
444,Ses02F_script01_1_M029,neu
450,Ses02F_script01_1_M030,xxx
456,Ses02F_script01_1_M031,fru
462,Ses02F_script01_1_M032,fru
468,Ses02F_script01_1_M033,fru
474,Ses02F_script01_1_M034,xxx
480,Ses02F_script01_1_M035,xxx
486,Ses02F_script01_1_M036,ang
492,Ses02F_script01_1_M037,ang
498,Ses02F_script01_1_M038,ang
504,Ses02F_script01_1_M039,xxx
510,Ses02F_script01_1_M040,neu
516,Ses02F_script01_1_M041,xxx
522,Ses02F_script01_1_M042,fru
528,Ses02F_script01_1_M043,neu
534,Ses02F_script01_1_M044,neu
0,Ses02F_script01_2_F000,xxx
7,Ses02F_script01_2_F001,xxx
14,Ses02F_script01_2_F002,xxx
21,Ses02F_script01_2_F003,xxx
28,Ses02F_script01_2_F004,oth
35,Ses02F_script01_2_F005,ang
42,Ses02F_script01_2_F006,xxx
49,Ses02F_script01_2_F007,xxx
56,Ses02F_script01_2_F008,fru
63,Ses02F_script01_2_F009,fru
70,Ses02F_script01_2_F010,xxx
77,Ses02F_script01_2_F011,fru
84,Ses02F_script01_2_F012,ang
91,Ses02F_script01_2_F013,ang
98,Ses02F_script01_2_F014,fru
105,Ses02F_script01_2_F015,fru
112,Ses02F_script01_2_F016,fru
119,Ses02F_script01_2_F017,fru
126,Ses02F_script01_2_F018,fru
133,Ses02F_script01_2_M000,xxx
140,Ses02F_script01_2_M001,neu
147,Ses02F_script01_2_M002,neu
154,Ses02F_script01_2_M003,xxx
161,Ses02F_script01_2_M004,neu
168,Ses02F_script01_2_M005,neu
175,Ses02F_script01_2_M006,neu
182,Ses02F_script01_2_M007,neu
189,Ses02F_script01_2_M008,neu
196,Ses02F_script01_2_M009,fru
203,Ses02F_script01_2_M010,fru
210,Ses02F_script01_2_M011,fru
217,Ses02F_script01_2_M012,fru
224,Ses02F_script01_2_M013,fru
231,Ses02F_script01_2_M014,fru
238,Ses02F_script01_2_M015,xxx
245,Ses02F_script01_2_M016,ang
252,Ses02F_script01_2_M017,ang
259,Ses02F_script01_2_M018,ang
0,Ses02F_script01_3_F000,xxx
6,Ses02F_script01_3_F001,xxx
12,Ses02F_script01_3_F002,xxx
18,Ses02F_script01_3_F003,xxx
24,Ses02F_script01_3_F004,xxx
30,Ses02F_script01_3_F005,xxx
36,Ses02F_script01_3_F006,xxx
42,Ses02F_script01_3_F007,xxx
48,Ses02F_script01_3_F008,xxx
54,Ses02F_script01_3_F009,sad
60,Ses02F_script01_3_F010,xxx
66,Ses02F_script01_3_F011,xxx
72,Ses02F_script01_3_F012,hap
78,Ses02F_script01_3_F013,hap
84,Ses02F_script01_3_F014,hap
90,Ses02F_script01_3_F015,xxx
96,Ses02F_script01_3_F016,hap
102,Ses02F_script01_3_F017,xxx
108,Ses02F_script01_3_F018,xxx
114,Ses02F_script01_3_F019,xxx
120,Ses02F_script01_3_F020,sad
126,Ses02F_script01_3_F021,sad
132,Ses02F_script01_3_F022,sad
138,Ses02F_script01_3_F023,sad
144,Ses02F_script01_3_F024,sad
150,Ses02F_script01_3_F025,sad
156,Ses02F_script01_3_F026,sad
162,Ses02F_script01_3_F027,xxx
168,Ses02F_script01_3_F028,xxx
174,Ses02F_script01_3_F029,hap
180,Ses02F_script01_3_M000,xxx
186,Ses02F_script01_3_M001,neu
192,Ses02F_script01_3_M002,xxx
198,Ses02F_script01_3_M003,xxx
204,Ses02F_script01_3_M004,xxx
210,Ses02F_script01_3_M005,xxx
216,Ses02F_script01_3_M006,xxx
222,Ses02F_script01_3_M007,xxx
228,Ses02F_script01_3_M008,xxx
234,Ses02F_script01_3_M009,xxx
240,Ses02F_script01_3_M010,exc
246,Ses02F_script01_3_M011,xxx
252,Ses02F_script01_3_M012,xxx
258,Ses02F_script01_3_M013,xxx
264,Ses02F_script01_3_M014,xxx
270,Ses02F_script01_3_M015,xxx
276,Ses02F_script01_3_M016,xxx
282,Ses02F_script01_3_M017,xxx
288,Ses02F_script01_3_M018,xxx
294,Ses02F_script01_3_M019,xxx
300,Ses02F_script01_3_M020,sad
306,Ses02F_script01_3_M021,sad
312,Ses02F_script01_3_M022,sad
318,Ses02F_script01_3_M023,sad
324,Ses02F_script01_3_M024,sad
330,Ses02F_script01_3_M025,sad
336,Ses02F_script01_3_M026,sad
342,Ses02F_script01_3_M027,sad
348,Ses02F_script01_3_M028,sad
354,Ses02F_script01_3_M029,sad
360,Ses02F_script01_3_M030,sad
366,Ses02F_script01_3_M031,sad
372,Ses02F_script01_3_M032,sad
378,Ses02F_script01_3_M033,sad
384,Ses02F_script01_3_M034,sad
390,Ses02F_script01_3_M035,xxx
396,Ses02F_script01_3_M036,xxx
0,Ses02F_script02_1_F000,xxx
6,Ses02F_script02_1_F001,neu
12,Ses02F_script02_1_F002,xxx
18,Ses02F_script02_1_F003,xxx
24,Ses02F_script02_1_F004,xxx
30,Ses02F_script02_1_F005,neu
36,Ses02F_script02_1_F006,xxx
42,Ses02F_script02_1_F007,fru
48,Ses02F_script02_1_F008,xxx
54,Ses02F_script02_1_F009,xxx
60,Ses02F_script02_1_F010,xxx
66,Ses02F_script02_1_F011,xxx
72,Ses02F_script02_1_F012,xxx
78,Ses02F_script02_1_F013,fru
84,Ses02F_script02_1_F014,fru
90,Ses02F_script02_1_F015,fru
96,Ses02F_script02_1_F016,fru
102,Ses02F_script02_1_F017,xxx
108,Ses02F_script02_1_F018,fru
114,Ses02F_script02_1_F019,neu
120,Ses02F_script02_1_F020,xxx
126,Ses02F_script02_1_F021,neu
132,Ses02F_script02_1_F022,xxx
138,Ses02F_script02_1_M000,exc
144,Ses02F_script02_1_M001,exc
150,Ses02F_script02_1_M002,exc
156,Ses02F_script02_1_M003,exc
162,Ses02F_script02_1_M004,exc
168,Ses02F_script02_1_M005,exc
174,Ses02F_script02_1_M006,exc
180,Ses02F_script02_1_M007,xxx
186,Ses02F_script02_1_M008,xxx
192,Ses02F_script02_1_M009,neu
198,Ses02F_script02_1_M010,neu
204,Ses02F_script02_1_M011,xxx
210,Ses02F_script02_1_M012,neu
216,Ses02F_script02_1_M013,neu
222,Ses02F_script02_1_M014,exc
228,Ses02F_script02_1_M015,exc
234,Ses02F_script02_1_M016,exc
240,Ses02F_script02_1_M017,neu
246,Ses02F_script02_1_M018,xxx
252,Ses02F_script02_1_M019,neu
258,Ses02F_script02_1_M020,neu
264,Ses02F_script02_1_M021,neu
270,Ses02F_script02_1_M022,xxx
276,Ses02F_script02_1_M023,xxx
282,Ses02F_script02_1_M024,exc
288,Ses02F_script02_1_M025,exc
294,Ses02F_script02_1_M026,exc
300,Ses02F_script02_1_M027,fru
306,Ses02F_script02_1_M028,exc
312,Ses02F_script02_1_M029,xxx
318,Ses02F_script02_1_M030,xxx
324,Ses02F_script02_1_M031,neu
330,Ses02F_script02_1_M032,xxx
336,Ses02F_script02_1_M033,neu
342,Ses02F_script02_1_M034,xxx
348,Ses02F_script02_1_M035,exc
354,Ses02F_script02_1_M036,exc
360,Ses02F_script02_1_M037,xxx
366,Ses02F_script02_1_M038,xxx
372,Ses02F_script02_1_M039,exc
378,Ses02F_script02_1_M040,exc
384,Ses02F_script02_1_M041,exc
390,Ses02F_script02_1_M042,exc
396,Ses02F_script02_1_M043,neu
402,Ses02F_script02_1_M044,neu
0,Ses02F_script02_2_F000,neu
6,Ses02F_script02_2_F001,fru
12,Ses02F_script02_2_F002,xxx
18,Ses02F_script02_2_F003,xxx
24,Ses02F_script02_2_F004,xxx
30,Ses02F_script02_2_F005,ang
36,Ses02F_script02_2_F006,ang
42,Ses02F_script02_2_F007,fru
48,Ses02F_script02_2_F008,fru
54,Ses02F_script02_2_F009,fru
60,Ses02F_script02_2_F010,fru
66,Ses02F_script02_2_F011,ang
72,Ses02F_script02_2_F012,fru
78,Ses02F_script02_2_F013,fru
84,Ses02F_script02_2_F014,xxx
90,Ses02F_script02_2_F015,sad
96,Ses02F_script02_2_F016,sad
102,Ses02F_script02_2_F017,sad
108,Ses02F_script02_2_F018,sad
114,Ses02F_script02_2_F019,sad
120,Ses02F_script02_2_F020,sad
126,Ses02F_script02_2_F021,sad
132,Ses02F_script02_2_F022,sad
138,Ses02F_script02_2_F023,xxx
144,Ses02F_script02_2_F024,sad
150,Ses02F_script02_2_F025,fru
156,Ses02F_script02_2_F026,fru
162,Ses02F_script02_2_F027,fru
168,Ses02F_script02_2_F028,xxx
174,Ses02F_script02_2_F029,xxx
180,Ses02F_script02_2_F030,xxx
186,Ses02F_script02_2_F031,sad
192,Ses02F_script02_2_F032,xxx
198,Ses02F_script02_2_F033,sad
204,Ses02F_script02_2_F034,sad
210,Ses02F_script02_2_F035,sad
216,Ses02F_script02_2_F036,xxx
222,Ses02F_script02_2_F037,xxx
228,Ses02F_script02_2_F038,sad
234,Ses02F_script02_2_F039,xxx
240,Ses02F_script02_2_F040,xxx
246,Ses02F_script02_2_F041,hap
252,Ses02F_script02_2_F042,hap
258,Ses02F_script02_2_F043,hap
264,Ses02F_script02_2_F044,sad
270,Ses02F_script02_2_F045,hap
276,Ses02F_script02_2_M000,exc
282,Ses02F_script02_2_M001,neu
288,Ses02F_script02_2_M002,neu
294,Ses02F_script02_2_M003,neu
300,Ses02F_script02_2_M004,xxx
306,Ses02F_script02_2_M005,neu
312,Ses02F_script02_2_M006,fru
318,Ses02F_script02_2_M007,neu
324,Ses02F_script02_2_M008,fru
330,Ses02F_script02_2_M009,neu
336,Ses02F_script02_2_M010,neu
342,Ses02F_script02_2_M011,fru
348,Ses02F_script02_2_M012,fru
354,Ses02F_script02_2_M013,neu
360,Ses02F_script02_2_M014,fru
366,Ses02F_script02_2_M015,xxx
372,Ses02F_script02_2_M016,neu
378,Ses02F_script02_2_M017,neu
384,Ses02F_script02_2_M018,neu
390,Ses02F_script02_2_M019,neu
396,Ses02F_script02_2_M020,neu
402,Ses02F_script02_2_M021,neu
408,Ses02F_script02_2_M022,neu
414,Ses02F_script02_2_M023,neu
420,Ses02F_script02_2_M024,fru
426,Ses02F_script02_2_M025,fru
432,Ses02F_script02_2_M026,fru
438,Ses02F_script02_2_M027,fru
444,Ses02F_script02_2_M028,fru
450,Ses02F_script02_2_M029,ang
456,Ses02F_script02_2_M030,xxx
462,Ses02F_script02_2_M031,sad
468,Ses02F_script02_2_M032,fru
474,Ses02F_script02_2_M033,neu
480,Ses02F_script02_2_M034,neu
486,Ses02F_script02_2_M035,sad
492,Ses02F_script02_2_M036,sad
498,Ses02F_script02_2_M037,sad
504,Ses02F_script02_2_M038,sad
510,Ses02F_script02_2_M039,sur
516,Ses02F_script02_2_M040,xxx
522,Ses02F_script02_2_M041,hap
528,Ses02F_script02_2_M042,hap
534,Ses02F_script02_2_M043,hap
540,Ses02F_script02_2_M044,xxx
546,Ses02F_script02_2_M045,hap
552,Ses02F_script02_2_M046,hap
0,Ses02F_script03_1_F000,fea
7,Ses02F_script03_1_F001,fea
14,Ses02F_script03_1_F002,fea
21,Ses02F_script03_1_F003,xxx
28,Ses02F_script03_1_F004,xxx
35,Ses02F_script03_1_F005,exc
42,Ses02F_script03_1_F006,hap
49,Ses02F_script03_1_F007,hap
56,Ses02F_script03_1_F008,hap
63,Ses02F_script03_1_F009,hap
70,Ses02F_script03_1_F010,hap
77,Ses02F_script03_1_F011,xxx
84,Ses02F_script03_1_F012,neu
91,Ses02F_script03_1_F013,neu
98,Ses02F_script03_1_F014,neu
105,Ses02F_script03_1_F015,neu
112,Ses02F_script03_1_F016,neu
119,Ses02F_script03_1_F017,neu
126,Ses02F_script03_1_F018,xxx
133,Ses02F_script03_1_F019,hap
140,Ses02F_script03_1_F020,hap
147,Ses02F_script03_1_F021,hap
154,Ses02F_script03_1_F022,hap
161,Ses02F_script03_1_F023,hap
168,Ses02F_script03_1_F024,hap
175,Ses02F_script03_1_F025,hap
182,Ses02F_script03_1_F026,hap
189,Ses02F_script03_1_F027,neu
196,Ses02F_script03_1_F028,hap
203,Ses02F_script03_1_F029,exc
210,Ses02F_script03_1_F030,xxx
217,Ses02F_script03_1_M000,xxx
224,Ses02F_script03_1_M001,neu
231,Ses02F_script03_1_M002,xxx
238,Ses02F_script03_1_M003,xxx
245,Ses02F_script03_1_M004,neu
252,Ses02F_script03_1_M005,neu
259,Ses02F_script03_1_M006,xxx
266,Ses02F_script03_1_M007,neu
273,Ses02F_script03_1_M008,neu
280,Ses02F_script03_1_M009,neu
287,Ses02F_script03_1_M010,neu
294,Ses02F_script03_1_M011,xxx
301,Ses02F_script03_1_M012,neu
308,Ses02F_script03_1_M013,neu
315,Ses02F_script03_1_M014,neu
322,Ses02F_script03_1_M015,neu
329,Ses02F_script03_1_M016,neu
336,Ses02F_script03_1_M017,neu
343,Ses02F_script03_1_M018,neu
350,Ses02F_script03_1_M019,exc
357,Ses02F_script03_1_M020,exc
364,Ses02F_script03_1_M021,neu
371,Ses02F_script03_1_M022,exc
378,Ses02F_script03_1_M023,exc
385,Ses02F_script03_1_M024,neu
392,Ses02F_script03_1_M025,neu
399,Ses02F_script03_1_M026,neu
406,Ses02F_script03_1_M027,xxx
413,Ses02F_script03_1_M028,neu
420,Ses02F_script03_1_M029,neu
427,Ses02F_script03_1_M030,xxx
434,Ses02F_script03_1_M031,neu
441,Ses02F_script03_1_M032,exc
448,Ses02F_script03_1_M033,neu
455,Ses02F_script03_1_M034,neu
0,Ses02F_script03_2_F000,xxx
6,Ses02F_script03_2_F001,xxx
12,Ses02F_script03_2_F002,xxx
18,Ses02F_script03_2_F003,xxx
24,Ses02F_script03_2_F004,xxx
30,Ses02F_script03_2_F005,xxx
36,Ses02F_script03_2_F006,xxx
42,Ses02F_script03_2_F007,neu
48,Ses02F_script03_2_F008,xxx
54,Ses02F_script03_2_F009,xxx
60,Ses02F_script03_2_F010,xxx
66,Ses02F_script03_2_F011,neu
72,Ses02F_script03_2_F012,neu
78,Ses02F_script03_2_F013,ang
84,Ses02F_script03_2_F014,ang
90,Ses02F_script03_2_F015,xxx
96,Ses02F_script03_2_F016,exc
102,Ses02F_script03_2_F017,fru
108,Ses02F_script03_2_F018,ang
114,Ses02F_script03_2_F019,fru
120,Ses02F_script03_2_F020,ang
126,Ses02F_script03_2_F021,xxx
132,Ses02F_script03_2_F022,fru
138,Ses02F_script03_2_F023,xxx
144,Ses02F_script03_2_F024,fru
150,Ses02F_script03_2_F025,ang
156,Ses02F_script03_2_F026,fru
162,Ses02F_script03_2_F027,xxx
168,Ses02F_script03_2_F028,fru
174,Ses02F_script03_2_F029,ang
180,Ses02F_script03_2_F030,fru
186,Ses02F_script03_2_F031,ang
192,Ses02F_script03_2_F032,fru
198,Ses02F_script03_2_F033,xxx
204,Ses02F_script03_2_F034,ang
210,Ses02F_script03_2_F035,ang
216,Ses02F_script03_2_F036,ang
222,Ses02F_script03_2_F037,ang
228,Ses02F_script03_2_F038,ang
234,Ses02F_script03_2_F039,ang
240,Ses02F_script03_2_F040,ang
246,Ses02F_script03_2_F041,ang
252,Ses02F_script03_2_F042,ang
258,Ses02F_script03_2_F043,ang
264,Ses02F_script03_2_M000,neu
270,Ses02F_script03_2_M001,neu
276,Ses02F_script03_2_M002,xxx
282,Ses02F_script03_2_M003,xxx
288,Ses02F_script03_2_M004,xxx
294,Ses02F_script03_2_M005,xxx
300,Ses02F_script03_2_M006,ang
306,Ses02F_script03_2_M007,ang
312,Ses02F_script03_2_M008,xxx
318,Ses02F_script03_2_M009,neu
324,Ses02F_script03_2_M010,xxx
330,Ses02F_script03_2_M011,neu
336,Ses02F_script03_2_M012,fru
342,Ses02F_script03_2_M013,ang
348,Ses02F_script03_2_M014,xxx
354,Ses02F_script03_2_M015,fru
360,Ses02F_script03_2_M016,xxx
366,Ses02F_script03_2_M017,xxx
372,Ses02F_script03_2_M018,xxx
378,Ses02F_script03_2_M019,fru
384,Ses02F_script03_2_M020,xxx
